variant,prompt,augmentation,subset,outcome,treatment,method,learner,n_obs,coef,se,t_stat,p_val,ci_lower,ci_upper,sig_stars,interpretation,error
neutral,neutral,snippet,POOLED,post_rank,T5_topical_comp,plr,rf,16513,0.32251200951085535,0.16049551581312385,2.0094767624933434,0.04448659663714514,0.007946578836953877,0.6370774401847568,**,T5 Topical Competence (cosine) significantly worsens post_rank by 0.32 positions (p=0.044),
neutral,neutral,snippet,POOLED,post_rank,T6_freshness,plr,lgbm,20929,0.060707586702898476,0.01265326647462199,4.797779832160856,1.6043398448217153e-06,0.03590764012585127,0.08550753327994567,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.06 positions (p=0.000),
neutral,neutral,snippet,POOLED,post_rank,T6_freshness,plr,rf,20929,0.059539219356761444,0.011359947353796813,5.241152753834001,1.5957654322098146e-07,0.0372741316770486,0.08180430703647429,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.06 positions (p=0.000),
neutral,neutral,snippet,POOLED,post_rank,T7_source_earned,plr,lgbm,23464,0.2158948915479747,0.10474854603501242,2.0610776924370042,0.039295628635180886,0.010591513886414439,0.42119826920953496,**,T7 Source: Earned significantly worsens post_rank by 0.22 positions (p=0.039),
neutral,neutral,snippet,POOLED,post_rank,T7_source_earned,plr,rf,23464,0.24666546399002176,0.097475066273905,2.5305493334766416,0.011388406843291303,0.0556178447025131,0.43771308327753045,**,T7 Source: Earned significantly worsens post_rank by 0.25 positions (p=0.011),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T1a_stats_present,plr,lgbm,3540,-0.18791190150101117,0.22171723229328263,-0.847529529199812,0.39670003505805984,-0.6224696915477461,0.24664588854572383,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.19 positions (p=0.397),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T1a_stats_present,plr,rf,3540,-0.0769517667693725,0.19873780583498998,-0.3872024572580055,0.698606331132488,-0.4664707085724671,0.3125671750337221,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.08 positions (p=0.699),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T1b_stats_density,plr,lgbm,3461,0.0027744792481547652,0.00574488598236105,0.4829476610455725,0.6291328993723486,-0.008485290372561901,0.014034248868871432,,T1b Stats Density (continuous) not significantly improves LLM re-ranking by 0.00 positions (p=0.629),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T1b_stats_density,plr,rf,3461,-0.0008800309540694281,0.009109170723386795,-0.09660933808277908,0.9230366404696944,-0.018733677500934215,0.01697361559279536,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.00 positions (p=0.923),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T2a_question_headings,plr,lgbm,3540,0.10652517750034436,0.16391930572798527,0.6498635229526705,0.5157803821497953,-0.21475075809731697,0.42780111309800567,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.11 positions (p=0.516),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T2a_question_headings,plr,rf,3540,0.051492207051612525,0.13994353180605262,0.3679498894095044,0.71291059933192,-0.22279207515758617,0.3257764892608112,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.05 positions (p=0.713),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T2b_structural_modularity,plr,lgbm,3540,-0.00019364887553768693,0.0032176609786007844,-0.060183119609417676,0.9520097899430822,-0.00650014850805513,0.006112850756979756,,T2b Structural Modularity (count) not significantly worsens LLM re-ranking by 0.00 positions (p=0.952),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T2b_structural_modularity,plr,rf,3540,0.002891509799955522,0.002648216655854385,1.0918705588393953,0.27488999995052676,-0.0022988994687781756,0.00808191906868922,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.275),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T3_structured_data_new,plr,lgbm,3540,-0.1738360575773148,0.16226495739299135,-1.0713099141689555,0.2840301034981253,-0.4918695300205042,0.14419741486587462,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.17 positions (p=0.284),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T3_structured_data_new,plr,rf,3540,-0.14278573396668062,0.1331386673473843,-1.0724587891068886,0.28351401459085157,-0.40373272691721274,0.11816125898385152,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.14 positions (p=0.284),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T4a_ext_citations,plr,lgbm,3540,-0.41541464902361813,0.2325077711593916,-1.7866699549531957,0.07399084786504431,-0.8711215066217064,0.040292208574470134,*,T4a External Citations (binary) not significantly worsens LLM re-ranking by 0.42 positions (p=0.074),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T4a_ext_citations,plr,rf,3540,-0.18016194224354398,0.19197257906813125,-0.9384774800551298,0.34799908481058084,-0.5564212832363491,0.19609739874926113,,T4a External Citations (binary) not significantly worsens LLM re-ranking by 0.18 positions (p=0.348),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T4b_auth_citations,plr,lgbm,3540,0.01577537923712955,0.03174436589429648,0.4969505231151559,0.6192239420865423,-0.046442434627753174,0.07799319310201228,,T4b Authority Citations (count) not significantly improves LLM re-ranking by 0.02 positions (p=0.619),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T4b_auth_citations,plr,rf,3540,0.01096519915254198,0.03556489734477074,0.30831522009592527,0.7578424858233515,-0.05874071875707287,0.08067111706215682,,T4b Authority Citations (count) not significantly improves LLM re-ranking by 0.01 positions (p=0.758),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T5_topical_comp,plr,lgbm,140,0.2518821366122681,1.6573088956429387,0.15198261306293936,0.8792006491021573,-2.9963836101057426,3.5001478833302793,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.25 positions (p=0.879),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T5_topical_comp,plr,rf,140,2.3548534772369467,1.5081494496146572,1.561419180200363,0.1184248792854742,-0.6010651273116867,5.31077208178558,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 2.35 positions (p=0.118),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T6_freshness,plr,lgbm,3540,-0.0847704672906129,0.04182940521418399,-2.0265759662742697,0.04270579651005066,-0.16675459500514545,-0.002786339576080335,**,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.08 positions (p=0.043),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T6_freshness,plr,rf,3540,-0.12317045084471803,0.035999415949980844,-3.421456920741615,0.0006228659165741112,-0.19372800957115727,-0.0526128921182788,***,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.12 positions (p=0.001),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T7_source_earned,plr,lgbm,4225,0.37722546749669406,0.360326789566268,1.0468982002441931,0.2951465320382449,-0.32900206271813426,1.0834529977115224,,T7 Source: Earned not significantly improves LLM re-ranking by 0.38 positions (p=0.295),
neutral,neutral,snippet,by_engine=ddg,rank_delta,T7_source_earned,plr,rf,4225,0.1226796108167757,0.3410863770477381,0.35967314754293334,0.7190915751409016,-0.5458374038140403,0.7911966254475917,,T7 Source: Earned not significantly improves LLM re-ranking by 0.12 positions (p=0.719),
neutral,neutral,snippet,by_engine=ddg,post_rank,T1a_stats_present,plr,lgbm,4029,0.13608611183206384,0.1946875381194118,0.6989975483104383,0.4845535630096137,-0.24549445112075216,0.5176666747848798,,T1a Stats Present (binary) not significantly worsens post_rank by 0.14 positions (p=0.485),
neutral,neutral,snippet,by_engine=ddg,post_rank,T1a_stats_present,plr,rf,4029,0.13097225202669338,0.16413490050745702,0.797954923796009,0.4248966487408463,-0.19072624157398743,0.4526707456273742,,T1a Stats Present (binary) not significantly worsens post_rank by 0.13 positions (p=0.425),
neutral,neutral,snippet,by_engine=ddg,post_rank,T1b_stats_density,plr,lgbm,3918,0.006491498767795134,0.0045038242234925335,1.4413303996045475,0.14949136293145351,-0.0023358345029493082,0.015318832038539575,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.01 positions (p=0.149),
neutral,neutral,snippet,by_engine=ddg,post_rank,T1b_stats_density,plr,rf,3918,0.012762890061658226,0.00735005675189756,1.7364342198260223,0.08248708600053349,-0.00164295645638644,0.027168736579702892,*,T1b Stats Density (continuous) not significantly worsens post_rank by 0.01 positions (p=0.082),
neutral,neutral,snippet,by_engine=ddg,post_rank,T2a_question_headings,plr,lgbm,4029,-0.001073853741016489,0.13017393531671714,-0.008249376024499608,0.9934180248868655,-0.2562100786876287,0.2540623712055957,,T2a Question Headings (binary) not significantly improves post_rank by 0.00 positions (p=0.993),
neutral,neutral,snippet,by_engine=ddg,post_rank,T2a_question_headings,plr,rf,4029,-0.006568417673142939,0.11732029729706,-0.055987052747670976,0.9553521213938841,-0.23651197503091242,0.22337513968462652,,T2a Question Headings (binary) not significantly improves post_rank by 0.01 positions (p=0.955),
neutral,neutral,snippet,by_engine=ddg,post_rank,T2b_structural_modularity,plr,lgbm,4029,-0.004758371046742235,0.002697661537522663,-1.763887344856456,0.0777509479140334,-0.010045690502765603,0.000528948409281132,*,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.078),
neutral,neutral,snippet,by_engine=ddg,post_rank,T2b_structural_modularity,plr,rf,4029,-0.00213879094557617,0.002383120965270771,-0.8974747722607358,0.3694656292177072,-0.006809622208309211,0.0025320403171568704,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.369),
neutral,neutral,snippet,by_engine=ddg,post_rank,T3_structured_data_new,plr,lgbm,4029,0.2065835155452289,0.114252478315435,1.8081315923395633,0.07058602226660138,-0.017347227097467194,0.430514258187925,*,T3 Structured Data (expanded) not significantly worsens post_rank by 0.21 positions (p=0.071),
neutral,neutral,snippet,by_engine=ddg,post_rank,T3_structured_data_new,plr,rf,4029,0.2263156406198139,0.10275762148545621,2.202421945430544,0.02763551711887201,0.024914403371320448,0.42771687786830737,**,T3 Structured Data (expanded) significantly worsens post_rank by 0.23 positions (p=0.028),
neutral,neutral,snippet,by_engine=ddg,post_rank,T4a_ext_citations,plr,lgbm,4029,0.1078120572170423,0.185287599891808,0.5818633156239017,0.5606587519530839,-0.255344965352769,0.4709690797868536,,T4a External Citations (binary) not significantly worsens post_rank by 0.11 positions (p=0.561),
neutral,neutral,snippet,by_engine=ddg,post_rank,T4a_ext_citations,plr,rf,4029,0.15321768510464712,0.16757270355417622,0.9143355800493597,0.36054054028652816,-0.1752187786535454,0.48165414886283964,,T4a External Citations (binary) not significantly worsens post_rank by 0.15 positions (p=0.361),
neutral,neutral,snippet,by_engine=ddg,post_rank,T4b_auth_citations,plr,lgbm,4029,-0.03286914800146051,0.03199223590972903,-1.0274101533323843,0.3042273725021305,-0.09557277816943842,0.029834482166517393,,T4b Authority Citations (count) not significantly improves post_rank by 0.03 positions (p=0.304),
neutral,neutral,snippet,by_engine=ddg,post_rank,T4b_auth_citations,plr,rf,4029,-0.05488303342337672,0.03261683915244894,-1.6826594743548593,0.09244103115292028,-0.11881086345171257,0.009044796604959132,*,T4b Authority Citations (count) not significantly improves post_rank by 0.05 positions (p=0.092),
neutral,neutral,snippet,by_engine=ddg,post_rank,T5_topical_comp,plr,lgbm,151,0.7236748985064386,1.9105352675755392,0.37878122994545865,0.7048503269261608,-3.020905417135213,4.4682552141480905,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.72 positions (p=0.705),
neutral,neutral,snippet,by_engine=ddg,post_rank,T5_topical_comp,plr,rf,151,0.8069186805329591,2.040194699985159,0.3955106248138126,0.6924660820132631,-3.1917894528874537,4.8056268139533715,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.81 positions (p=0.692),
neutral,neutral,snippet,by_engine=ddg,post_rank,T6_freshness,plr,lgbm,4029,-0.061904965069748664,0.03293153884715499,-1.8798078449072155,0.0601342709196179,-0.12644959516565413,0.0026396650261568053,*,T6 Freshness (ordinal 0-4) not significantly improves post_rank by 0.06 positions (p=0.060),
neutral,neutral,snippet,by_engine=ddg,post_rank,T6_freshness,plr,rf,4029,-0.033307495541838726,0.029183749631397644,-1.1413028127819635,0.25374393204093315,-0.09050659375321218,0.023891602669534738,,T6 Freshness (ordinal 0-4) not significantly improves post_rank by 0.03 positions (p=0.254),
neutral,neutral,snippet,by_engine=ddg,post_rank,T7_source_earned,plr,lgbm,4836,-0.20627218610416717,0.218165511381138,-0.9454848513787634,0.3444114010588357,-0.6338687310799609,0.22132435887162658,,T7 Source: Earned not significantly improves post_rank by 0.21 positions (p=0.344),
neutral,neutral,snippet,by_engine=ddg,post_rank,T7_source_earned,plr,rf,4836,-0.09092563736351157,0.20840998029887386,-0.43628254862419796,0.6626317419283463,-0.49940169276800656,0.31755041804098344,,T7 Source: Earned not significantly improves post_rank by 0.09 positions (p=0.663),
neutral,neutral,snippet,by_engine=searxng,rank_delta,T1a_stats_present,plr,lgbm,16239,-0.10943527271223971,0.07596284693343082,-1.4406420655632097,0.14968582988668888,-0.25831971686489297,0.03944917144041357,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.11 positions (p=0.150),
neutral,neutral,snippet,by_engine=searxng,rank_delta,T1a_stats_present,plr,rf,16239,-0.16020371748100146,0.0707541444085857,-2.2642308633663792,0.02355991927297259,-0.29887929227877547,-0.021528142683227447,**,T1a Stats Present (binary) significantly worsens LLM re-ranking by 0.16 positions (p=0.024),
neutral,neutral,snippet,by_engine=searxng,rank_delta,T1b_stats_density,plr,lgbm,15727,-0.002561537346267252,0.006352428034306128,-0.4032375231067135,0.6867734981148026,-0.015012067507889833,0.00988899281535533,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.00 positions (p=0.687),
neutral,neutral,snippet,by_engine=searxng,rank_delta,T1b_stats_density,plr,rf,15727,-0.0042727466357049175,0.005636507141921189,-0.7580486510744601,0.44842185816436286,-0.015320097632473242,0.0067746043610634075,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.00 positions (p=0.448),
neutral,neutral,snippet,by_engine=searxng,rank_delta,T2a_question_headings,plr,lgbm,16239,0.1720884592985229,0.060518441669541415,2.8435705637994646,0.004461112987243303,0.053474493225733694,0.2907024253713121,***,T2a Question Headings (binary) significantly improves LLM re-ranking by 0.17 positions (p=0.004),
neutral,neutral,snippet,by_engine=searxng,rank_delta,T2a_question_headings,plr,rf,16239,0.18682698671245856,0.05524088142316048,3.3820421017780657,0.0007194911663946508,0.0785568486488163,0.29509712477610084,***,T2a Question Headings (binary) significantly improves LLM re-ranking by 0.19 positions (p=0.001),
neutral,neutral,snippet,by_engine=searxng,rank_delta,T2b_structural_modularity,plr,lgbm,16239,0.0007705673659493893,0.0012510543496109608,0.6159343646333286,0.537937839842922,-0.0016814541019902751,0.0032225888338890535,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.538),
neutral,neutral,snippet,by_engine=searxng,rank_delta,T2b_structural_modularity,plr,rf,16239,0.002175567219071122,0.0011507183190627307,1.8906166548588008,0.058675535361547605,-7.97992426423001e-05,0.004430933680784545,*,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.059),
